score	review
4	(+) spacious room.  The twin beds are big.  (+) unique bathroom concept (+) clean (+) good breakfast (+) nice swimming pool  (-) first timer may be confused in finding the hotel. It’s next to Hartono Mall but the parking lot is not shared with mall. (-) heavy traffic around the hotel (-) we checked in at 3.30 but the room was not ready yet. We understood because it was Jan 1st so many people might check out late (-) the only toiletries available were conditioner, lotion, and tooth brush. Perhaps they were in a hurry when preparing our room. We had to ask for the complete toiletries  
3	We stayed here for 3 nights just after the New Year. We chose this hotel because it was a new and only five star hotel in the city and because it was Marriott! So let’s begin with best things that this hotel has to offer. 1. Great great breakfast  2. Convenient location next to a shopping mall  And now the lesser things about this hotel: 1. Not all hotel facilities are ready yet, such as the Quan Spa! Please update your website about this! 2. Bathroom amenities not up to standard for 5-star hotel. When checked in no shower gel in bathroom and only 1 pair of slippers. We asked for shower gel and the next day we got a bottle of shower gel filled in a used bottle of hair conditioner, seems the hotel doesn’t have any shower gel in stock! No replenishing our amenities on a daily…
5	I and my wife stayed 5 nights at Marriott Jogja for our Christmas holidays. I really enjoyed the hospitality and attentive service throughout my stay. As a Marriott Elite member, I have stayed in the Marriott hotel chain around the world. I would say that my stay at Marriott Jogja is certainly one of the best. The hotel is brand new with very comfortable bed / pillow. The location is away from busy Malioboro street but very accessible by car and next to new Hartono Mall. The staff, especially at the M Club is very friendly and attentive in their service. Special thanks to Bherty, Dhiri, Angelina and Rendi who always helpful and making sure our need are being taken care of. The breakfast has an excellent spread with variety of western and local dishes. I especially like the Steak…
3	We booked 3 rooms for 2 night (Des 26, 2017 to Des 28, 2017).  The property quality is good, since its  new. Unfortunately the service was not that good. Our expectation was higher. The day before we got a call from the hotel, they were re-confirming our extra order for the extra-bed. We confirmed it and the hotel promised to set up the extra bed before our arrival schedule. On the day we arrived, it was disappointing that they had not set it up as they promised. We had to wait for ONE hour. Since it was quite tiring trip, an hour of waiting was not well accepted.   Second, the jet shower of toilet water was very stinky. We could barely used it. but the room was OK. Spacious, clean and neat. Breakfast was great with the variety and taste. In second day, we were lead to M club…
5	I checked in on the 22nd of December and checked out on the 27th December. It was a very pleasant stay throughout my 5 days stay there. I was greeted very warmly by the concierge and attended by Ms Lita from Front Office. Her warm smile and friendliness made me feel at ease as this is my first time travelling alone. Security and comfort is what I'm looking for in a hotel and I found it in Yogyakarta Marriott. Kudos to F&B Kitchen for scrumptious food I had for breakfast and New Year's Eve Buffet Dinner. Will definitely come back.
3	Try this hotel as this hotel is a new 5 star hotel, location is next to hartono mall but on quite traffic in the afternoon. Hotels is quite good because is new. The negative is facility is not ready such as whirpool, spa and the water of swimming pool not clear. Ask for additional towel but got the dirty towel, aircon we set for 20 celcius but in the morning we wake up feel a bit hot. Staffs is good and nice, breakfast is average taste, Not to many option as well.
3	I chose this hotel because of the reputation, new, and value for money. My expectation to Yogyakarta Marriott Hotel same as other Marriott in other cities. Overall, it was good because it's new, breakfast was great with many variety of food and location is nice.   There are several notes that I hope the management can improve : 1. Hospitality. For hotel like Marriott, I think hospitality is a must but not here. I feel that the service was not excellent. No greeting to guest eg. When I came to Yogyakarta Kitchen for breakfast (1st day), no one say 'selamat pagi' and when I said so the lady there even didn't reply ( very limited smile I can say) but ok at the 2nd day. And in other occasion, staffs were not so helpful when I ask direction, or when we brought some luggage no one…
3	Tried this new hotel, too bad that when we arrived at 5 PM, the room was not ready. We took a scroll at shopping mal next to the Hotel, and came back at 6 PM, it also has not ready yet! We waited again for 10 minutes, before the staff handed in every thing we needed for checking in.  Q-ing at our back also like 2-3 families waiting for the room to be ready.  The lobby lady (Evi) who handled the check in is not friendly, by far from being apologetic in hospitality industry. She even threw a sour face, when I asked for any upgrade (as a usual apologetic action in hospitality industry). Not even say a sorry at all.   She does ruin the whole impression staying there, because just to be fair, the room is decorated nicely and modern. The bathroom is good, open door (with optional to…
3	Marriott Yogyakarta is one of the luxurious hotel I have ever stayed. Best if I could say. Room is spacious, very clean and tidy, elegant design. However since this hotel was just newly openned, I must wait for almost an hour just for check-in eventhough it was 3.30 pm already. At first the receptionist lady asked me to wait while she confirmed the room readiness with house keeping. But after 20 mins, no certainty yet. She was not trained properly how to handle upset customer, seems clueless and very obvious she showed her unfriendly face as well. Supervisor also there but she didn't show attentive support. It took me almost 1 hour just to get the room key while we actually had schedule to catch up with. Wish for better and improved quality of receptionist. Overall I enjoy the…
5	The Marriott is only a few months old and it is impressive. Very modern feel with an Indonesian twist, made the decor stand out. We checked in the afternoon after flying in from Jakarta, there was a slightly long line but not too bad. Since we are Marriott platinum members, we were upgraded to a lovely one bedroom suite with view of the pool. Lots of space for the kids! The M lounge had a good selection of snacks in the evening before we hit Malioboro street.  In the morning, we were going to miss breakfast due to our sunrise tour but they were able to pack up breakfast boxes for us to take along!  Few points that were just a little inconvenient: -Water bottles not readily available in the M lounge- you have to ask but I felt shy asking for 3-4 bottles -The light switch for…
5	We stayed for 2 night and had very splendid weekend ever in Jogjakarta, my kids love the Yogjakarta Kitchen, they were pampered by the good chef Kamal with many kind for kids friendly selections of foods.. nothing to be complain about the foods.. Good job Marriot..
5	Love this luxury hotel :) the room very spacious and the foods are delicious. they also have a lot of variety of foods for breakfast.  this hotel also very friendly with millenials and photographer, they know they are not running military base but leisure business. their security instead of stopping me from taking picture, they even provide some advise and location for better pictures with dem very very friendly face and tone! this is amazing! Keep it up!!!!  remember, now days, your premises is your promotion and millenials and photographer will love to spread it :)  My minor comment only, please change your shaver ammenities with the branded one since currently too bad and far from comfortable  see you soon marriot!!!
5	We travelled here with a 2 year old toddler and the stay in this hotel made it Super comfortable. The food was great, very well located not to mention there is a shopping mall attached in the same complex. The staff are really good, very friendly and accommodated is in every was possible. I would highly recommend this hotel for your trip. The rooms are very spacious and trendy. Hospitality at their best! 
4	When we opened our travel app we were not sure if there was a Marriott here. It is! It was just opened last month. Location wise it is convenient for those who like shopping as it is just within the mall. But perhaps because it is new, the staff or the system has not been in sync with travel app as I booked via the app. It took over 30 minutes on check in due to the confusion of whether my credit card had been charged by the app or it should be charged at hotel. I didn’t know if it was the staff or the sync between hotel and the app.  Anyway it is a nice hotel with Marriott standard. I like the business access as the it is spacious and quiet on Sunday evening ...
5	Just had amazing stay at Marriott Yogyakarta last week, the service was impeccable (thank you ms. rosa for the fast service to prepare new room key for me), amenity are great (loves that jamu in a bottle), beautiful room facing to the pool and delicious food at the buffet breakfast (the omelette steak so.. yummy). Sadly i stay only one night there.
3	This is the first Marriott branded hotel in Yogyakarta. Overall, the hotel is big and still new. It has quite enjoyable atmosphere.  Pool was quite spacious and modern, with kids area. Breakfast selection was OK. Junior Suite was very modern and spacious. All the furniture and design was fantastic.  M Club also very enjoyable.  Despite all of good things above, this hotel lack the essence of Marriott Hospitality. As an elite member, I was quite disappointed with the level of service given almost by all the staff including the front door security.  1. Check-in process take ages. No one else on the queue and it still took me 20 minutes to check-in. 2. During check-out process I was served by Rosa. She didn’t even ask how was my stay, or even greet me and last but no least no thank…
4	I stayed at Marriott Yogyakarta for one night with my family, new building, nice staffs, big room, lovely pool and nice breakfast. They have a long sofa in front of window. And the good news is this hotel have a direct access to the Hartono Mall, absolutely falling in love with this hotel, will be back there on our next vacay!!
5	Great places for stay closed with the airport, easy access to shopping mall, temptation selection of buffet breakfast, specially for the omelette steak. Suspicion room with rain shower can refresh your day. I love the personal amenities contain with local item remind you that you stay at Jogja .Large infinity pool with Merapi view in the morning, feel a magic moment.  Last but not least congratulation for the opening, wishing you all the best and become no.1 destination hotel at Jogja and Central of Java.
5	When Me and my wife heard that some new Marriott hotel was just opened in Yogyakarta, we immediately decided to choose it. And we are really enjoy it. Perfect service, amazing rooms and this UNBELIEVABLE breakfast that we visit. You just can't imagine how great it is. They have everything, sushi, soup, pancakes fruit shakes, noodles, coconut cookies! Everything! Thank you for everything!
4	This hotel very huge and awesome! They have life kitchen and some various menus in a specific theme everyday, called Yogyakarta Kitchen. Their staff very friendly, nice and also standby for us anytime we need assistance to get some food or beverage. They have fresh juice corner & sushi bar also!! Sitting down in back side, we can see beautiful cloud and enjoy the good cappucino is our routine in the evening. The room, we love it, big bathroom, big dining table (roundtable), big sofabed and very cozy if we bring family (2 kids below 17 YO). Pool is very exciting place, outdoor and can laydown to enjoy the air. Can't imagine Yogyakarta have this awesome hotel but now it's happen, they have the big red M called Yogyakarta Marriott Hotel.
5	The hotel features the largest pillar-less ballroom and Club Lounge in town, the most guestroom inventory with 347 rooms, and the latest design with an interactive open kitchen concept at the all-day dining Yogyakarta Kitchen restaurant. This is the latest five- star hotel in the city where traditions meet modern life. Cultural sites like the Keraton Royal Palace and Malioboro Street are only 20 minutes away, while the largest shopping mall and entertainment center in Central Java is right next door.
